fbase,qrunid,SIDTIME,LSTEND,HA,HAEND,AIRMASS,TELALT,TELAZ,CRVAL1,CRVAL2,JDTDB,OBS_X,OBS_Y,OBS_Z,OBS_VX,OBS_VY,OBS_VZ
wircam_J_1325849p_fixed.fits.fz.fcat,11BQ02,20:05:48.21,20:06:13.54,0:27:25.54,0:27:50.87,1.043,73.5859,339.7791,294.576904951,35.0985166404,2455779.89628625,0.6936984152678985,-0.6763265521509815,-0.2931615656804047,0.01242643921713001,0.01092534178969569,0.004678448520952528
wircam_J_1325850p_fixed.fits.fz.fcat,11BQ02,20:06:24.99,20:06:50.37,0:27:57.43,0:28:22.81,1.043,73.5337,339.4350,294.597274229,35.1068685255,2455779.89671075,0.6937036901986712,-0.6763219142036173,-0.2931595796714809,0.01242600221355248,0.01092600014156025,0.004678483961177725
wircam_J_1325851p_fixed.fits.fz.fcat,11BQ02,20:07:01.84,20:07:27.09,0:28:36.73,0:29:01.98,1.043,73.4908,338.9952,294.587083998,35.0951992217,2455779.89713605,0.6937089748840276,-0.6763172672356931,-0.2931575899047037,0.01242556276886034,0.01092665870492933,0.004678519467498082
wircam_H2_1325853p_fixed.fits.fz.fcat,11BQ02,20:08:33.82,20:08:44.09,0:30:07.73,0:30:18.00,1.044,73.3387,338.0395,294.591157137,35.1186273498,2455779.898110944,0.6937210880030042,-0.6763066141623213,-0.2931530288024011,0.01242454976798855,0.01092816478451304,0.00467860086148538
wircam_H2_1325854p_fixed.fits.fz.fcat,11BQ02,20:08:54.47,20:09:04.87,0:30:35.72,0:30:46.12,1.044,73.3044,337.7233,294.560622286,35.1102870227,2455779.898349344,0.6937240499859418,-0.6763040088440772,-0.2931519134216037,0.01242430078311164,0.01092853226479415,0.00467862076053511
wircam_H2_1325855p_fixed.fits.fz.fcat,11BQ02,20:09:17.35,20:09:27.48,0:30:48.82,0:30:58.95,1.044,73.3011,337.5654,294.601399296,35.0936256550,2455779.898613444,0.6937273312073208,-0.6763011225649559,-0.2931506777949379,0.01242402436433667,0.01092893902322612,0.004678642818693427
wircam_H2_1325856p_fixed.fits.fz.fcat,11BQ02,20:09:41.06,20:09:51.24,0:31:07.63,0:31:17.81,1.044,73.2421,337.4129,294.621760985,35.1269649290,2455779.898887144,0.6937307316234709,-0.6762981312567405,-0.2931493972472943,0.01242373734389792,0.01092936025209196,0.004678665665587328
wircam_H2_1325857p_fixed.fits.fz.fcat,11BQ02,20:10:02.54,20:10:12.51,0:31:38.90,0:31:48.87,1.045,73.1805,337.1115,294.581017256,35.1436704055,2455779.899135044,0.6937338114357083,-0.6762954218210619,-0.2931482374034973,0.01242347677914885,0.01092974133916349,0.004678686375404364
wircam_H2_1325858p_fixed.fits.fz.fcat,11BQ02,20:10:24.04,20:10:34.02,0:32:02.84,0:32:12.82,1.045,73.1501,336.8413,294.570846243,35.1352955020,2455779.899383244,0.6937368949101979,-0.6762927090119593,-0.2931470761509802,0.01242321544769591,0.01093012265536492,0.004678707094034089
wircam_H2_1325859p_fixed.fits.fz.fcat,11BQ02,20:10:45.45,20:10:55.58,0:32:14.47,0:32:24.60,1.045,73.1627,336.6704,294.611503488,35.1019659247,2455779.899630344,0.6937399646545755,-0.6762900081317545,-0.2931459200398907,0.01242295471550577,0.01093050188295927,0.004678727728943276
wircam_H2_1325860p_fixed.fits.fz.fcat,11BQ02,20:11:08.03,20:11:18.21,0:32:38.51,0:32:48.69,1.045,73.0913,336.4711,294.605422648,35.1386042794,2455779.899890944,0.6937432020406475,-0.6762871595909195,-0.2931447007606219,0.01242267916037424,0.01093090153836463,0.004678749496282885
wircam_H2_1325861p_fixed.fits.fz.fcat,11BQ02,20:11:30.49,20:11:40.53,0:33:07.83,0:33:17.87,1.045,73.0817,336.1078,294.576949375,35.0986179345,2455779.900150144,0.693746421963522,-0.676284326249772,-0.2931434880259433,0.01242240456582571,0.01093129862046507,0.004678771131432172
wircam_H2_1325862p_fixed.fits.fz.fcat,11BQ02,20:11:50.86,20:12:01.04,0:33:30.64,0:33:40.82,1.046,73.0234,335.9153,294.566759421,35.1236543778,2455779.900385344,0.6937493436836286,-0.6762817551660802,-0.2931423875766947,0.0124221547701815,0.01093165853945979,0.004678790779320292
wircam_H2_1325863p_fixed.fits.fz.fcat,11BQ02,20:12:12.48,20:12:22.59,0:33:40.52,0:33:50.63,1.046,73.0159,335.7928,294.615646784,35.1136356514,2455779.900634944,0.6937524442203655,-0.6762790265764429,-0.2931412197479114,0.01242188930557784,0.010932040313921,0.004678811612514962
wircam_H2_1325864p_fixed.fits.fz.fcat,11BQ02,20:12:34.11,20:12:44.14,0:34:09.49,0:34:19.52,1.046,72.9534,335.5172,294.585039020,35.1303052233,2455779.900884544,0.6937555446907701,-0.6762762978915712,-0.2931400519139252,0.01242162323289871,0.01093242161249705,0.004678832463335009
wircam_H2_1325865p_fixed.fits.fz.fcat,11BQ02,20:12:55.43,20:13:05.63,0:34:27.87,0:34:38.07,1.046,72.9444,335.2940,294.597294146,35.1069546243,2455779.901130644,0.6937586016198964,-0.6762736073764014,-0.2931389004507446,0.01242136048260299,0.01093279729739078,0.004678853027742691
wircam_H2_1325866p_fixed.fits.fz.fcat,11BQ02,20:13:18.26,20:13:28.25,0:34:49.24,0:34:59.23,1.046,72.8901,335.1084,294.603439307,35.1285976416,2455779.901394144,0.6937618746113229,-0.6762707265312807,-0.2931376675700521,0.01242107853827258,0.01093319926172042,0.004678875028618534
wircam_H2_1325867p_fixed.fits.fz.fcat,11BQ02,20:13:40.19,20:13:50.51,0:35:17.04,0:35:27.36,1.046,72.8631,334.8031,294.578967297,35.1086232412,2455779.901647244,0.6937650183519635,-0.6762679592897469,-0.2931364833441153,0.01242080721323134,0.01093358494020246,0.004678896161444601
wircam_H2_1325868p_fixed.fits.fz.fcat,11BQ02,20:14:06.15,20:14:16.20,0:35:41.03,0:35:51.08,1.047,72.8338,334.5388,294.587112277,35.0953011882,2455779.901946944,0.6937687408196073,-0.6762646824259969,-0.2931350810751994,0.01242048520642083,0.01093404123475425,0.004678921202697838
wircam_H2_1325869p_fixed.fits.fz.fcat,11BQ02,20:14:29.73,20:14:40.06,0:36:02.66,0:36:12.99,1.047,72.7557,334.3957,294.595273824,35.1419408355,2455779.902219144,0.6937721216357736,-0.6762617061236631,-0.2931338074697635,0.01242019199947503,0.01093445506096208,0.004678943939433138
wircam_H2_1325870p_fixed.fits.fz.fcat,11BQ02,20:14:50.39,20:15:00.98,0:36:22.35,0:36:32.94,1.047,72.7454,334.1621,294.599338853,35.1169175423,2455779.902457544,0.6937750825789429,-0.6762590993063534,-0.2931326920071427,0.01241993483642357,0.01093481730650646,0.004678963847295556
wircam_H2_1325871p_fixed.fits.fz.fcat,11BQ02,20:15:11.36,20:15:21.49,0:36:47.23,0:36:57.36,1.047,72.6998,333.9206,294.583065140,35.1202585492,2455779.902699644,0.693778089413425,-0.6762564519426503,-0.2931315592275727,0.01241967309077429,0.01093518476916219,0.004678984059195716
wircam_H2_1325872p_fixed.fits.fz.fcat,11BQ02,20:15:32.99,20:15:43.28,0:37:02.50,0:37:12.79,1.048,72.6608,333.7875,294.609546668,35.1336232763,2455779.902949244,0.6937811893301123,-0.6762537224732659,-0.2931303913505435,0.01241940269987799,0.01093556329174149,0.004679004923234795
wircam_H2_1325873p_fixed.fits.fz.fcat,11BQ02,20:15:57.94,20:16:07.93,0:37:36.26,0:37:46.25,1.048,72.6274,333.4027,294.572841365,35.1036525782,2455779.903237244,0.6937847660731367,-0.6762505729681572,-0.2931290437936533,0.01241909009620568,0.01093599966961817,0.004679028981873309
wircam_J_1333340p_fixed.fits.fz.fcat,11BQ05,19:57:26.32,19:57:51.36,0:19:00.23,0:19:25.27,1.040,74.1600,345.6300,294.591137019,35.1183987590,2455811.803119342,0.9659991862592955,-0.2528381543494239,-0.109576575545258,0.004627805827144746,0.01524477056702984,0.006554383492242272
wircam_J_1333341p_fixed.fits.fz.fcat,11BQ05,19:58:08.85,19:58:34.42,0:19:50.10,0:20:15.67,1.040,74.1100,345.0200,294.560614658,35.1100881644,2455811.803610242,0.9660014579214778,-0.2528306705155722,-0.1095733579945614,0.004627285244033264,0.01524548756733371,0.00655439919535088
wircam_J_1333342p_fixed.fits.fz.fcat,11BQ05,19:58:53.00,19:59:18.47,0:20:24.47,0:20:49.94,1.040,74.1000,344.5900,294.601315268,35.0934363665,2455811.804119843,0.9660038158478952,-0.2528229012256791,-0.1095700178685643,0.004626742629201532,0.01524623067081973,0.006554415497722282
wircam_J_1333343p_fixed.fits.fz.fcat,11BQ05,19:59:30.00,19:59:55.22,0:20:56.58,0:21:21.80,1.040,74.0300,344.2500,294.621663128,35.1267595512,2455811.804546942,0.966005791832244,-0.2528163894277364,-0.1095672184747892,0.004626286149583294,0.01524685258221899,0.006554429160693595
wircam_J_1333344p_fixed.fits.fz.fcat,11BQ05,20:00:06.80,20:00:31.97,0:21:43.15,0:22:08.32,1.041,73.9600,343.7300,294.580955271,35.1434334582,2455811.804971642,0.9660077565192664,-0.2528099139583933,-0.1095644348058643,0.004625830568859243,0.0152474699066141,0.006554442750960232
wircam_J_1333345p_fixed.fits.fz.fcat,11BQ05,20:00:49.33,20:01:14.87,0:22:28.13,0:22:53.67,1.041,73.9200,343.1900,294.570785057,35.1351028341,2455811.805462542,0.9660100272098979,-0.2528024288003719,-0.1095612172260262,0.004625302089579223,0.01524818251379295,0.006554458467287873
wircam_J_1333346p_fixed.fits.fz.fcat,11BQ05,20:01:25.34,20:01:50.98,0:22:54.36,0:23:20.00,1.041,73.9200,342.8400,294.611511532,35.1017650054,2455811.805878242,0.9660119498546753,-0.2527960900056575,-0.109558492534876,0.004624852924492109,0.01524878498880861,0.006554471768938976
wircam_J_1333347p_fixed.fits.fz.fcat,11BQ05,20:02:03.46,20:02:29.23,0:23:33.94,0:23:59.71,1.041,73.8400,342.4300,294.605424024,35.1383965796,2455811.806318243,0.9660139846850566,-0.2527893804002306,-0.1095556085642249,0.004624375840809093,0.01524942160858431,0.006554485858224077
wircam_J_1333348p_fixed.fits.fz.fcat,11BQ05,20:02:41.51,20:03:06.63,0:24:18.84,0:24:43.96,1.041,73.8300,341.8600,294.576888649,35.0984234661,2455811.806757443,0.9660160156060831,-0.2527826827147839,-0.1095527298309206,0.004623898016860276,0.0152500561970354,0.006554499912258425
wircam_J_1333349p_fixed.fits.fz.fcat,11BQ05,20:03:18.31,20:03:43.48,0:24:58.09,0:25:23.26,1.042,73.7500,341.4600,294.566733901,35.1234080819,2455811.807182243,0.9660179797394906,-0.2527762043607509,-0.1095499454764895,0.004623434240336292,0.01525066897408345,0.006554513514642508
wircam_J_1333350p_fixed.fits.fz.fcat,11BQ05,20:03:55.31,20:04:20.63,0:25:23.35,0:25:48.67,1.042,73.7300,341.1600,294.615602890,35.1134395612,2455811.807609242,0.9660199538460904,-0.252769692193729,-0.1095471466963061,0.004622966515728038,0.01525128415699535,0.006554527185324924
wircam_J_1333351p_fixed.fits.fz.fcat,11BQ05,20:04:38.13,20:05:03.24,0:26:13.51,0:26:38.62,1.042,73.6500,340.6100,294.585026486,35.1300684821,2455811.808103443,0.9660222383819554,-0.2527621548334287,-0.1095439074450503,0.004622423143005127,0.01525199486503991,0.006554543011811168
wircam_J_1333352p_fixed.fits.fz.fcat,11BQ05,20:05:14.77,20:05:39.87,0:26:47.21,0:27:12.31,1.042,73.6300,340.2000,294.597260712,35.1067399014,2455811.808526442,0.9660241935682743,-0.2527557031111788,-0.1095411348705052,0.004621956440668693,0.01525260216059596,0.006554556563522294
wircam_J_1333353p_fixed.fits.fz.fcat,11BQ05,20:05:50.40,20:06:15.99,0:27:21.38,0:27:46.97,1.043,73.5600,339.8500,294.603370782,35.1284231214,2455811.808937742,0.9660260944853831,-0.2527494295945954,-0.1095384389786611,0.004621501141950661,0.01525319173383624,0.006554569738491005
wircam_J_1333354p_fixed.fits.fz.fcat,11BQ05,20:06:27.57,20:06:52.72,0:28:04.42,0:28:29.57,1.043,73.5200,339.3500,294.578926456,35.1084084586,2455811.809366642,0.9660280765451228,-0.2527428873689935,-0.1095356277207614,0.004621024816158822,0.01525380560806395,0.006554583475268582
wircam_J_1333355p_fixed.fits.fz.fcat,11BQ05,20:07:08.08,20:07:33.36,0:28:42.96,0:29:08.24,1.043,73.4800,338.9100,294.587059842,35.0950630097,2455811.809834242,0.9660302372145811,-0.2527357545331743,-0.1095325627940082,0.004620503669035302,0.01525447379048209,0.006554598462346282
wircam_J_1333356p_fixed.fits.fz.fcat,11BQ05,20:07:50.84,20:08:15.98,0:29:23.77,0:29:48.91,1.044,73.3800,338.5300,294.595238753,35.1417098372,2455811.810327842,0.9660325177590372,-0.2527282247511218,-0.1095293274403266,0.004619951607001925,0.01525517789341692,0.006554614278918251
wircam_J_1333357p_fixed.fits.fz.fcat,11BQ05,20:08:27.49,20:08:52.52,0:29:59.44,0:30:24.47,1.044,73.3500,338.1100,294.599301700,35.1167595579,2455811.810750843,0.9660344718982091,-0.2527217716834669,-0.1095265548356369,0.004619476849868567,0.01525578026708666,0.006554627829527791
wircam_J_1333358p_fixed.fits.fz.fcat,11BQ05,20:09:09.92,20:09:35.40,0:30:45.79,0:31:11.27,1.044,73.2800,337.6200,294.582986855,35.1200741235,2455811.811240642,0.9660367343829793,-0.2527142992316496,-0.1095233443750534,0.004618925193218843,0.01525647649147833,0.006554643530433229
wircam_J_1333359p_fixed.fits.fz.fcat,11BQ05,20:09:44.88,20:10:10.10,0:31:14.39,0:31:39.61,1.044,73.2200,337.3300,294.609473450,35.1334100749,2455811.811644142,0.9660385980273272,-0.2527081431278739,-0.1095206995738153,0.004618469189485763,0.01525704922807799,0.006554656467459361
wircam_J_1333360p_fixed.fits.fz.fcat,11BQ05,20:10:21.78,20:10:46.91,0:32:00.09,0:32:25.22,1.045,73.1800,336.8100,294.572837559,35.1034158501,2455811.812070042,0.9660405649306333,-0.2527016450219863,-0.1095179079426869,0.004617986448056986,0.01525765268130203,0.006554670117211643
wircam_J_1333362p_fixed.fits.fz.fcat,11BQ05,20:13:02.38,20:13:27.84,0:34:28.96,0:34:54.42,1.046,72.9200,335.3000,294.621658855,35.1267496176,2455811.813923743,0.9660491233323256,-0.2526733594843946,-0.1095057574956108,0.004615867172822542,0.01526026786412127,0.006554729555488124
wircam_J_1333363p_fixed.fits.fz.fcat,11BQ05,20:13:38.27,20:14:03.40,0:35:14.62,0:35:39.75,1.047,72.8400,334.8700,294.580960166,35.1433975689,2455811.814338042,0.9660510355872021,-0.2526670370348736,-0.1095030418684241,0.004615389630879744,0.01526084980557366,0.006554742845021779
wircam_J_1333364p_fixed.fits.fz.fcat,11BQ05,20:14:15.04,20:14:40.20,0:35:44.07,0:36:09.23,1.047,72.8200,334.5000,294.611505780,35.1017281858,2455811.814762442,0.9660529942544662,-0.252660560203871,-0.1095002600326659,0.004614898852279419,0.01526144497046453,0.006554756455116965
wircam_J_1333365p_fixed.fits.fz.fcat,11BQ05,20:14:57.70,20:15:23.37,0:36:28.19,0:36:53.86,1.047,72.7100,334.1200,294.605382185,35.1383825924,2455811.815254842,0.9660552664901072,-0.2526530452985956,-0.1094970324666829,0.004614327560960607,0.01526213419758185,0.006554772252961971
wircam_J_1333366p_fixed.fits.fz.fcat,11BQ05,20:15:37.97,20:16:03.68,0:37:15.30,0:37:41.01,1.048,72.6700,333.5900,294.576883495,35.0984278170,2455811.815719742,0.9660574115652504,-0.2526459497814389,-0.1094939851496176,0.004613786356158969,0.01526278365744412,0.006554787169538169
wircam_J_1333367p_fixed.fits.fz.fcat,11BQ05,20:16:22.24,20:16:47.83,0:37:57.62,0:38:23.21,1.048,72.5700,333.2300,294.585003802,35.1300841594,2455811.816230643,0.9660597685963563,-0.2526381518431352,-0.109490636304633,0.004613189543295418,0.01526349605311846,0.006554803566645965
wircam_J_1333368p_fixed.fits.fz.fcat,11BQ05,20:17:04.26,20:17:29.31,0:38:36.71,0:39:01.76,1.048,72.5200,332.8100,294.597255301,35.1067284127,2455811.816715642,0.9660620058554521,-0.2526307488838689,-0.1094874572211511,0.004612620948659164,0.01526417101249374,0.006554819127649979
wircam_J_1333369p_fixed.fits.fz.fcat,11BQ05,20:17:38.68,20:18:03.81,0:39:09.66,0:39:34.79,1.049,72.4400,332.5300,294.603343816,35.1284365907,2455811.817112943,0.9660638383569616,-0.2526246843191001,-0.1094848529889886,0.004612153664685315,0.01526472292471142,0.006554831884016005
wircam_J_1333370p_fixed.fits.fz.fcat,11BQ05,20:18:15.33,20:18:40.71,0:39:52.17,0:40:17.55,1.049,72.3800,332.1000,294.578899823,35.1084177833,2455811.817535942,0.9660657891925238,-0.2526182272171515,-0.1094820802921993,0.004611654760786562,0.01526530950163774,0.006554845459962023
wircam_J_1333371p_fixed.fits.fz.fcat,11BQ05,20:18:57.09,20:19:22.26,0:40:31.99,0:40:57.16,1.050,72.3200,331.6900,294.587041894,35.0950784995,2455811.818018042,0.9660680123338515,-0.2526108676506019,-0.1094789201974959,0.004611084403612687,0.0152659768160061,0.006554860932839157
wircam_J_1333372p_fixed.fits.fz.fcat,11BQ05,20:19:34.84,20:19:59.96,0:41:07.77,0:41:32.89,1.050,72.2100,331.4400,294.595215973,35.1417302198,2455811.818453743,0.9660700212706962,-0.2526042161333477,-0.1094760642415409,0.004610567186948061,0.015266578704978,0.006554874925184688
wircam_J_1333373p_fixed.fits.fz.fcat,11BQ05,20:20:15.45,20:20:40.63,0:41:47.40,0:42:12.58,1.050,72.1600,331.0300,294.599316858,35.1167464953,2455811.818922442,0.9660721821128359,-0.2525970605363256,-0.1094729919681135,0.00461000906178527,0.01526722510243115,0.006554889977255964
wircam_H2_1333375p_fixed.fits.fz.fcat,11BQ05,20:21:28.03,20:21:38.00,0:43:01.94,0:43:11.91,1.051,72.0100,330.3400,294.591199679,35.1184738315,2455811.819673437,0.9660756438671482,-0.2525855945470714,-0.109468069273115,0.004609111119369319,0.01526825799794633,0.006554914092075365
wircam_H2_1333376p_fixed.fits.fz.fcat,11BQ05,20:21:55.52,20:22:05.49,0:43:36.77,0:43:46.74,1.052,71.9500,330.0200,294.560558708,35.1101245975,2455811.819990737,0.9660771062777138,-0.2525807498596936,-0.1094659893972546,0.004608730305491114,0.01526869353861764,0.006554924281745982
wircam_H2_1333377p_fixed.fits.fz.fcat,11BQ05,20:22:15.92,20:22:25.90,0:43:47.38,0:43:57.36,1.052,71.9400,329.8900,294.601376795,35.0934904558,2455811.820226237,0.9660781916003511,-0.2525771540444226,-0.1094644457117217,0.004608447118571689,0.0152690163209447,0.006554931848540301
wircam_H2_1333378p_fixed.fits.fz.fcat,11BQ05,20:22:38.53,20:22:48.56,0:44:05.10,0:44:15.13,1.052,71.8800,329.7900,294.621729550,35.1267980092,2455811.820487237,0.9660793943640523,-0.2525731687845058,-0.1094627348734092,0.004608132769987138,0.01526937371951062,0.006554940229406685
wircam_H2_1333379p_fixed.fits.fz.fcat,11BQ05,20:23:01.33,20:23:11.50,0:44:37.69,0:44:47.86,1.053,71.8000,329.5300,294.580978062,35.1434784848,2455811.820750337,0.9660806067220562,-0.2525691513649008,-0.1094610102675069,0.004607815354587129,0.01526973353715943,0.006554948680774574
wircam_H2_1333380p_fixed.fits.fz.fcat,11BQ05,20:23:22.98,20:23:32.98,0:45:01.78,0:45:11.78,1.053,71.7600,329.3100,294.570809407,35.1351583478,2455811.821000237,0.9660817581773681,-0.2525653354158685,-0.1094593721848511,0.004607513326140544,0.01527007506407408,0.006554956712438192
wircam_H2_1333381p_fixed.fits.fz.fcat,11BQ05,20:23:44.46,20:23:54.49,0:45:13.47,0:45:23.50,1.053,71.7700,329.1400,294.611551119,35.1018233579,2455811.821248137,0.9660829003427429,-0.2525615499222841,-0.1094577472100751,0.004607213254110717,0.01527041340960833,0.006554964673600305
wircam_H2_1333382p_fixed.fits.fz.fcat,11BQ05,20:24:06.03,20:24:16.06,0:45:36.51,0:45:46.54,1.053,71.6900,329.0100,294.605436271,35.1384666536,2455811.821497137,0.9660840475012289,-0.2525577475471373,-0.1094561150228952,0.004606911260914883,0.01527075285232224,0.006554972676622686
wircam_H2_1333383p_fixed.fits.fz.fcat,11BQ05,20:24:33.57,20:24:43.55,0:46:10.90,0:46:20.88,1.053,71.6500,328.6400,294.576936834,35.0985016851,2455811.821815037,0.9660855119769242,-0.2525528929060282,-0.1094540311954735,0.00460652496554468,0.01527118566106024,0.00655498289493454
wircam_H2_1333384p_fixed.fits.fz.fcat,11BQ05,20:24:55.10,20:25:05.19,0:46:34.88,0:46:44.97,1.054,71.5800,328.4700,294.566716803,35.1234796626,2455811.822063537,0.966086656660807,-0.252549097974373,-0.1094524022812307,0.004606222443587561,0.01527152370255675,0.006554990874823615
wircam_H2_1333385p_fixed.fits.fz.fcat,11BQ05,20:25:16.79,20:25:26.82,0:46:44.83,0:46:54.86,1.054,71.5700,328.3600,294.615594057,35.1135257127,2455811.822313837,0.9660878095601048,-0.2525452754694389,-0.1094507615660111,0.004605917295449387,0.01527186372690808,0.00655499891529992
wircam_H2_1333386p_fixed.fits.fz.fcat,11BQ05,20:25:42.41,20:25:52.50,0:47:17.79,0:47:27.88,1.054,71.4900,328.1200,294.585055900,35.1301523935,2455811.822609537,0.96608917147647,-0.2525407595199487,-0.1094488232514045,0.004605556063364142,0.01527226499503537,0.006555008420885623
wircam_H2_1333387p_fixed.fits.fz.fcat,11BQ05,20:26:04.90,20:26:14.88,0:47:37.35,0:47:47.33,1.054,71.4700,327.9100,294.597330426,35.1068266383,2455811.822869237,0.9660903674981146,-0.2525367932670474,-0.1094471209146445,0.004605238207329728,0.01527261690770295,0.006555016766501254
wircam_H2_1333388p_fixed.fits.fz.fcat,11BQ05,20:26:24.35,20:26:34.43,0:47:55.33,0:48:05.41,1.055,71.4100,327.7900,294.603396501,35.1284671661,2455811.823093737,0.9660914013432167,-0.2525333645304277,-0.1094456493125731,0.004604963039956473,0.01527292085731554,0.006555023987397566
wircam_H2_1333389p_fixed.fits.fz.fcat,11BQ05,20:26:46.06,20:26:56.14,0:48:22.91,0:48:32.99,1.055,71.3700,327.5200,294.578948483,35.1084669712,2455811.823344237,0.966092554847961,-0.25252953862129,-0.1094440072780496,0.004604655512392514,0.01527325958179538,0.00655503204219449
wircam_H2_1333390p_fixed.fits.fz.fcat,11BQ05,20:27:13.67,20:27:23.65,0:48:48.56,0:48:58.54,1.055,71.3300,327.2800,294.587128574,35.0951521105,2455811.823662937,0.9660940222892537,-0.2525246709647627,-0.1094419181876828,0.004604263541651173,0.01527369014329791,0.006555042282538063
wircam_H2_1333391p_fixed.fits.fz.fcat,11BQ05,20:27:34.02,20:27:44.00,0:49:06.96,0:49:16.94,1.056,71.2500,327.2200,294.595233779,35.1418410398,2455811.823897837,0.9660951037967666,-0.2525210831377412,-0.1094403784073728,0.004603974080097819,0.0152740070563747,0.006555049832808593
wircam_H2_1333392p_fixed.fits.fz.fcat,11BQ05,20:27:53.53,20:28:03.50,0:49:25.49,0:49:35.46,1.056,71.2300,327.0200,294.599323468,35.1168219636,2455811.824122937,0.9660961401200641,-0.2525176449246544,-0.1094389028648619,0.004603696339419639,0.0152743104067245,0.006555057068025524
wircam_H2_1333393p_fixed.fits.fz.fcat,11BQ05,20:28:15.03,20:28:25.36,0:49:50.90,0:50:01.23,1.056,71.1800,326.8200,294.583025001,35.1201268959,2455811.824371237,0.9660972831797637,-0.2525138522718879,-0.1094372752432081,0.004603389446369222,0.01527464471164125,0.006555065054524115
wircam_H2_1333394p_fixed.fits.fz.fcat,11BQ05,20:28:40.72,20:28:50.84,0:50:10.23,0:50:20.35,1.057,71.1200,326.6800,294.609527413,35.1334713237,2455811.824667737,0.9660986480303315,-0.2525093232805893,-0.1094353316649936,0.004603022362659077,0.0152750434549334,0.006555074587649468
wircam_H2_1333395p_fixed.fits.fz.fcat,11BQ05,20:29:02.48,20:29:12.47,0:50:40.79,0:50:50.78,1.057,71.0800,326.3700,294.572830842,35.1034677486,2455811.824918837,0.9660998038101367,-0.2525054876748782,-0.1094336856847625,0.004602710887010849,0.01527538065481819,0.006555082654563838
wircam_J_1538227p_fixed.fits.fz.fcat,12AQ05,18:01:58.23,18:02:23.85,-1:36:27.86,-1:36:02.24,1.115,63.8281,49.2778,294.591223470,35.1188954934,2456022.147030578,-0.9686011239536328,-0.2406080327772769,-0.1042819640395153,0.004459252944501678,-0.01529494839594665,-0.0066319287175704
wircam_J_1538228p_fixed.fits.fz.fcat,12AQ05,18:02:36.59,18:03:02.10,-1:35:42.16,-1:35:16.65,1.114,63.9672,49.1219,294.560651253,35.1105438279,2456022.147473278,-0.9685991498156706,-0.2406148036877958,-0.104284899991368,0.004459373096691242,-0.01529421125865047,-0.00663191514272597
wircam_J_1538229p_fixed.fits.fz.fcat,12AQ05,18:03:17.45,18:03:42.56,-1:35:11.08,-1:34:45.97,1.113,64.0679,49.0332,294.601394003,35.0938496314,2456022.147944878,-0.9685970467455983,-0.2406220162526117,-0.1042880275991167,0.00445949880087431,-0.01529342603932802,-0.00663190067890163
wircam_J_1538230p_fixed.fits.fz.fcat,12AQ05,18:03:53.14,18:04:18.51,-1:34:40.29,-1:34:14.92,1.112,64.1405,48.8496,294.621773066,35.1272608188,2456022.148356978,-0.9685952089637893,-0.240628318532122,-0.1042907606027952,0.0044596068620558,-0.01529273984818175,-0.0066318880404053
wircam_J_1538231p_fixed.fits.fz.fcat,12AQ05,18:04:31.34,18:04:56.61,-1:33:52.30,-1:33:27.03,1.111,64.2735,48.6282,294.581044481,35.1438698808,2456022.148797879,-0.9685932426979433,-0.2406350609393493,-0.1042936845992694,0.004459720651484555,-0.01529200578210737,-0.00663187450962431
wircam_J_1538232p_fixed.fits.fz.fcat,12AQ05,18:05:08.54,18:05:33.61,-1:33:12.66,-1:32:47.59,1.110,64.3936,48.4869,294.570845000,35.1355430835,2456022.149227278,-0.9685913276704728,-0.2406416271730813,-0.1042965323233256,0.004459829541058727,-0.01529129092328672,-0.0066318613346556
wircam_J_1538233p_fixed.fits.fz.fcat,12AQ05,18:05:45.11,18:06:10.78,-1:32:45.86,-1:32:20.19,1.109,64.4913,48.4445,294.611568058,35.1021917525,2456022.149649278,-0.9685894456001264,-0.2406480799496775,-0.1042993309661066,0.004459934729303896,-0.01529058841104208,-0.00663184838330885
wircam_J_1538234p_fixed.fits.fz.fcat,12AQ05,18:06:21.35,18:06:46.89,-1:32:08.16,-1:31:42.62,1.108,64.5820,48.2177,294.605523974,35.1388751892,2456022.150067678,-0.9685875795419195,-0.2406544773861269,-0.1043021057287765,0.004460037256117259,-0.01528989188701902,-0.00663183553991753
wircam_J_1538235p_fixed.fits.fz.fcat,12AQ05,18:06:58.57,18:07:23.99,-1:31:24.09,-1:30:58.67,1.107,64.7314,48.1185,294.576932936,35.0988613644,2456022.150497278,-0.9685856634876231,-0.2406610457700213,-0.1043049547624706,0.004460140769951689,-0.01528917677703675,-0.00663182234732344
wircam_J_1538236p_fixed.fits.fz.fcat,12AQ05,18:07:34.57,18:07:59.78,-1:30:45.64,-1:30:20.43,1.106,64.8305,47.9068,294.566735534,35.1238786698,2456022.150912678,-0.9685838107246912,-0.24066739675041,-0.1043077096188112,0.004460239031424011,-0.01528848532030934,-0.00663180958875425
wircam_J_1538237p_fixed.fits.fz.fcat,12AQ05,18:08:11.67,18:08:36.78,-1:30:20.28,-1:29:55.17,1.105,64.9100,47.8215,294.615647581,35.1138812645,2456022.151340978,-0.9685819003829302,-0.2406739446560553,-0.1043105500200528,0.00446033856192342,-0.01528777251925135,-0.0066317964325125
