FILENAME,EXPTIME,HDRFRAME,PTGCPD
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0230_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0231_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0232_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0233_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0234_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0235_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0236_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0237_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0238_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0239_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0240_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0241_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0242_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0243_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0244_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0245_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0246_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0247_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0248_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0249_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0250_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0251_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0252_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0253_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0254_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0255_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0256_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0257_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0258_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0259_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0260_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0261_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0262_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0263_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0264_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0265_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0266_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0267_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0268_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0269_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0270_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0271_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0272_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0273_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0274_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0275_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0276_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0277_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0278_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0279_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0280_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0281_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0282_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0283_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0284_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0285_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0286_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0287_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0288_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0289_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0290_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0291_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0292_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0293_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0294_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0295_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0296_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0297_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0298_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0299_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0300_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0301_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0302_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0303_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0304_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0305_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0306_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0307_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0308_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0309_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0310_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0311_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0312_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0313_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0314_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0315_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0316_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0317_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0318_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0319_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0320_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0321_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0322_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0323_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0324_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0325_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0326_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0327_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0328_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0329_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0330_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0331_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0332_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0333_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0334_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0335_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0336_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0337_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0338_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0339_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0340_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0341_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0342_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0343_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0344_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0345_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0346_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0347_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0348_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0349_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0350_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0351_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0352_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0353_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0354_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0355_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0356_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0357_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0358_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0359_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0360_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0361_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0362_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0363_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0364_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0365_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0366_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0367_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0368_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0369_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0370_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0371_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0372_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0373_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0374_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0375_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0376_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0377_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0378_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0379_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0380_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0381_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0382_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0383_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0384_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0385_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0386_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0387_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0388_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0389_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0390_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0391_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0392_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0393_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0394_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0395_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0396_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0397_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0398_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0399_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0400_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0401_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0402_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0403_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0404_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0405_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0406_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0407_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0408_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0409_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0410_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0411_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0412_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0413_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0414_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46987776/SPITZER_I2_46987776_0415_0000_2_cbcd.fits,96.8,    long,___
